 set key top right
 set grid
 plot '-' lc rgb variable w lp title 'Histogram of velocity components: Red -> x, Green -> y, Blue -> z'
  -7.1143204175666335E-004                   12 0xFF0000
  -6.8055801728147784E-004                   12 0xFF0000
  -9.5390398121614390E-004                    3 0x00FF00
  -9.2414904657796358E-004                    3 0x00FF00
  -8.9439411193978336E-004                    3 0x00FF00
  -8.6821670694358104E-004                   10 0x0000FF
  -8.4076999888948718E-004                   10 0x0000FF
  -8.1332329083539333E-004                   10 0x0000FF
  -6.8055801728147784E-004                   20 0xFF0000
  -6.4968399280629244E-004                   20 0xFF0000
  -6.1880996833110703E-004                   20 0xFF0000
  -8.9439411193978336E-004                    8 0x00FF00
  -8.6463917730160303E-004                    8 0x00FF00
  -8.3488424266342271E-004                    8 0x00FF00
  -8.1332329083539333E-004                    8 0x0000FF
  -7.8587658278129948E-004                    8 0x0000FF
  -7.5842987472720563E-004                    8 0x0000FF
  -6.1880996833110703E-004                   25 0xFF0000
  -5.8793594385592163E-004                   25 0xFF0000
  -5.5706191938073623E-004                   25 0xFF0000
  -8.3488424266342271E-004                   12 0x00FF00
  -8.0512930802524238E-004                   12 0x00FF00
  -7.7537437338706205E-004                   12 0x00FF00
  -7.5842987472720563E-004                   10 0x0000FF
  -7.3098316667311177E-004                   10 0x0000FF
  -7.0353645861901803E-004                   10 0x0000FF
  -5.5706191938073623E-004                   20 0xFF0000
  -5.2618789490555082E-004                   20 0xFF0000
  -4.9531387043036542E-004                   20 0xFF0000
  -7.7537437338706205E-004                   15 0x00FF00
  -7.4561943874888173E-004                   15 0x00FF00
  -7.1586450411070140E-004                   15 0x00FF00
  -7.0353645861901803E-004                   14 0x0000FF
  -6.7608975056492417E-004                   14 0x0000FF
  -6.4864304251083032E-004                   14 0x0000FF
  -4.9531387043036542E-004                   25 0xFF0000
  -4.6443984595518001E-004                   25 0xFF0000
  -4.3356582147999461E-004                   25 0xFF0000
  -7.1586450411070140E-004                   16 0x00FF00
  -6.8610956947252107E-004                   16 0x00FF00
  -6.5635463483434075E-004                   16 0x00FF00
  -6.4864304251083032E-004                   11 0x0000FF
  -6.2119633445673647E-004                   11 0x0000FF
  -5.9374962640264262E-004                   11 0x0000FF
  -4.3356582147999461E-004                   28 0xFF0000
  -4.0269179700480910E-004                   28 0xFF0000
  -3.7181777252962380E-004                   28 0xFF0000
  -6.5635463483434075E-004                   26 0x00FF00
  -6.2659970019616042E-004                   26 0x00FF00
  -5.9684476555798009E-004                   26 0x00FF00
  -5.9374962640264262E-004                   18 0x0000FF
  -5.6630291834854876E-004                   18 0x0000FF
  -5.3885621029445491E-004                   18 0x0000FF
  -3.7181777252962380E-004                   35 0xFF0000
  -3.4094374805443829E-004                   35 0xFF0000
  -3.1006972357925299E-004                   35 0xFF0000
  -5.9684476555798009E-004                   21 0x00FF00
  -5.6708983091979977E-004                   21 0x00FF00
  -5.3733489628161944E-004                   21 0x00FF00
  -5.3885621029445491E-004                   26 0x0000FF
  -5.1140950224036106E-004                   26 0x0000FF
  -4.8396279418626720E-004                   26 0x0000FF
  -3.1006972357925299E-004                   48 0xFF0000
  -2.7919569910406748E-004                   48 0xFF0000
  -2.4832167462888219E-004                   48 0xFF0000
  -5.3733489628161944E-004                   19 0x00FF00
  -5.0757996164343911E-004                   19 0x00FF00
  -4.7782502700525879E-004                   19 0x00FF00
  -4.8396279418626720E-004                   22 0x0000FF
  -4.5651608613217335E-004                   22 0x0000FF
  -4.2906937807807950E-004                   22 0x0000FF
  -2.4832167462888219E-004                   46 0xFF0000
  -2.1744765015369667E-004                   46 0xFF0000
  -1.8657362567851138E-004                   46 0xFF0000
  -4.7782502700525879E-004                   28 0x00FF00
  -4.4807009236707846E-004                   28 0x00FF00
  -4.1831515772889813E-004                   28 0x00FF00
  -4.2906937807807950E-004                   24 0x0000FF
  -4.0162267002398565E-004                   24 0x0000FF
  -3.7417596196989179E-004                   24 0x0000FF
  -1.8657362567851138E-004                   50 0xFF0000
  -1.5569960120332587E-004                   50 0xFF0000
  -1.2482557672814057E-004                   50 0xFF0000
  -4.1831515772889813E-004                   33 0x00FF00
  -3.8856022309071781E-004                   33 0x00FF00
  -3.5880528845253748E-004                   33 0x00FF00
  -3.7417596196989179E-004                   27 0x0000FF
  -3.4672925391579816E-004                   27 0x0000FF
  -3.1928254586170430E-004                   27 0x0000FF
  -1.2482557672814057E-004                   39 0xFF0000
  -9.3951552252955059E-005                   39 0xFF0000
  -6.3077527777769763E-005                   39 0xFF0000
  -3.5880528845253748E-004                   36 0x00FF00
  -3.2905035381435715E-004                   36 0x00FF00
  -2.9929541917617683E-004                   36 0x00FF00
  -3.1928254586170430E-004                   31 0x0000FF
  -2.9183583780761045E-004                   31 0x0000FF
  -2.6438912975351660E-004                   31 0x0000FF
  -6.3077527777769763E-005                   43 0xFF0000
  -3.2203503302584251E-005                   43 0xFF0000
  -1.3294788273989552E-006                   43 0xFF0000
  -2.9929541917617683E-004                   49 0x00FF00
  -2.6954048453799650E-004                   49 0x00FF00
  -2.3978554989981618E-004                   49 0x00FF00
  -2.6438912975351660E-004                   40 0x0000FF
  -2.3694242169942275E-004                   40 0x0000FF
  -2.0949571364532889E-004                   40 0x0000FF
  -1.3294788273989552E-006                   52 0xFF0000
   2.9544545647786557E-005                   52 0xFF0000
   6.0418570122972070E-005                   52 0xFF0000
  -2.3978554989981618E-004                   42 0x00FF00
  -2.1003061526163585E-004                   42 0x00FF00
  -1.8027568062345574E-004                   42 0x00FF00
  -2.0949571364532889E-004                   40 0x0000FF
  -1.8204900559123504E-004                   40 0x0000FF
  -1.5460229753714119E-004                   40 0x0000FF
   6.0418570122972070E-005                   55 0xFF0000
   9.1292594598157365E-005                   55 0xFF0000
   1.2216661907334288E-004                   55 0xFF0000
  -1.8027568062345574E-004                   41 0x00FF00
  -1.5052074598527541E-004                   41 0x00FF00
  -1.2076581134709509E-004                   41 0x00FF00
  -1.5460229753714119E-004                   33 0x0000FF
  -1.2715558948304733E-004                   33 0x0000FF
  -9.9708881428953481E-005                   33 0x0000FF
   1.2216661907334288E-004                   54 0xFF0000
   1.5304064354852817E-004                   54 0xFF0000
   1.8391466802371369E-004                   54 0xFF0000
  -1.2076581134709509E-004                   36 0x00FF00
  -9.1010876708914759E-005                   36 0x00FF00
  -6.1255942070734433E-005                   36 0x00FF00
  -9.9708881428953481E-005                   51 0x0000FF
  -7.2262173374859628E-005                   51 0x0000FF
  -4.4815465320765776E-005                   51 0x0000FF
   1.8391466802371369E-004                   39 0xFF0000
   2.1478869249889898E-004                   39 0xFF0000
   2.4566271697408449E-004                   39 0xFF0000
  -6.1255942070734433E-005                   47 0x00FF00
  -3.1501007432554106E-005                   47 0x00FF00
  -1.7460727943737799E-006                   47 0x00FF00
  -4.4815465320765776E-005                   47 0x0000FF
  -1.7368757266671923E-005                   47 0x0000FF
   1.0077950787421930E-005                   47 0x0000FF
   2.4566271697408449E-004                   31 0xFF0000
   2.7653674144926979E-004                   31 0xFF0000
   3.0741076592445530E-004                   31 0xFF0000
  -1.7460727943737799E-006                   52 0x00FF00
   2.8008861843806547E-005                   52 0x00FF00
   5.7763796481986873E-005                   52 0x00FF00
   1.0077950787421930E-005                   46 0x0000FF
   3.7524658841515783E-005                   46 0x0000FF
   6.4971366895609419E-005                   46 0x0000FF
   3.0741076592445530E-004                   37 0xFF0000
   3.3828479039964060E-004                   37 0xFF0000
   3.6915881487482611E-004                   37 0xFF0000
   5.7763796481986873E-005                   30 0x00FF00
   8.7518731120167200E-005                   30 0x00FF00
   1.1727366575834753E-004                   30 0x00FF00
   6.4971366895609419E-005                   38 0x0000FF
   9.2418074949703272E-005                   38 0x0000FF
   1.1986478300379712E-004                   38 0x0000FF
   3.6915881487482611E-004                   28 0xFF0000
   4.0003283935001140E-004                   28 0xFF0000
   4.3090686382519692E-004                   28 0xFF0000
   1.1727366575834753E-004                   47 0x00FF00
   1.4702860039652785E-004                   47 0x00FF00
   1.7678353503470818E-004                   47 0x00FF00
   1.1986478300379712E-004                   52 0x0000FF
   1.4731149105789098E-004                   52 0x0000FF
   1.7475819911198483E-004                   52 0x0000FF
   4.3090686382519692E-004                   28 0xFF0000
   4.6178088830038221E-004                   28 0xFF0000
   4.9265491277556773E-004                   28 0xFF0000
   1.7678353503470818E-004                   46 0x00FF00
   2.0653846967288851E-004                   46 0x00FF00
   2.3629340431106883E-004                   46 0x00FF00
   1.7475819911198483E-004                   44 0x0000FF
   2.0220490716607868E-004                   44 0x0000FF
   2.2965161522017254E-004                   44 0x0000FF
   4.9265491277556773E-004                   26 0xFF0000
   5.2352893725075302E-004                   26 0xFF0000
   5.5440296172593853E-004                   26 0xFF0000
   2.3629340431106883E-004                   34 0x00FF00
   2.6604833894924916E-004                   34 0x00FF00
   2.9580327358742949E-004                   34 0x00FF00
   2.2965161522017254E-004                   36 0x0000FF
   2.5709832327426639E-004                   36 0x0000FF
   2.8454503132836024E-004                   36 0x0000FF
   5.5440296172593853E-004                   19 0xFF0000
   5.8527698620112405E-004                   19 0xFF0000
   6.1615101067630956E-004                   19 0xFF0000
   2.9580327358742949E-004                   31 0x00FF00
   3.2555820822560981E-004                   31 0x00FF00
   3.5531314286379014E-004                   31 0x00FF00
   2.8454503132836024E-004                   29 0x0000FF
   3.1199173938245410E-004                   29 0x0000FF
   3.3943844743654795E-004                   29 0x0000FF
   6.1615101067630956E-004                   11 0xFF0000
   6.4702503515149464E-004                   11 0xFF0000
   6.7789905962668015E-004                   11 0xFF0000
   3.5531314286379014E-004                   29 0x00FF00
   3.8506807750197025E-004                   29 0x00FF00
   4.1482301214015079E-004                   29 0x00FF00
   3.3943844743654795E-004                   34 0x0000FF
   3.6688515549064180E-004                   34 0x0000FF
   3.9433186354473565E-004                   34 0x0000FF
   6.7789905962668015E-004                   14 0xFF0000
   7.0877308410186566E-004                   14 0xFF0000
   7.3964710857705117E-004                   14 0xFF0000
   4.1482301214015079E-004                   26 0x00FF00
   4.4457794677833090E-004                   26 0x00FF00
   4.7433288141651144E-004                   26 0x00FF00
   3.9433186354473565E-004                   19 0x0000FF
   4.2177857159882951E-004                   19 0x0000FF
   4.4922527965292336E-004                   19 0x0000FF
   7.3964710857705117E-004                    8 0xFF0000
   7.7052113305223625E-004                    8 0xFF0000
   8.0139515752742176E-004                    8 0xFF0000
   4.7433288141651144E-004                   26 0x00FF00
   5.0408781605469155E-004                   26 0x00FF00
   5.3384275069287210E-004                   26 0x00FF00
   4.4922527965292336E-004                   31 0x0000FF
   4.7667198770701721E-004                   31 0x0000FF
   5.0411869576111107E-004                   31 0x0000FF
   8.0139515752742176E-004                    5 0xFF0000
   8.3226918200260728E-004                    5 0xFF0000
   8.6314320647779279E-004                    5 0xFF0000
   5.3384275069287210E-004                   23 0x00FF00
   5.6359768533105221E-004                   23 0x00FF00
   5.9335261996923275E-004                   23 0x00FF00
   5.0411869576111107E-004                   12 0x0000FF
   5.3156540381520470E-004                   12 0x0000FF
   5.5901211186929877E-004                   12 0x0000FF
   8.6314320647779279E-004                    5 0xFF0000
   8.9401723095297787E-004                    5 0xFF0000
   9.2489125542816338E-004                    5 0xFF0000
   5.9335261996923275E-004                   30 0x00FF00
   6.2310755460741286E-004                   30 0x00FF00
   6.5286248924559340E-004                   30 0x00FF00
   5.5901211186929877E-004                   16 0x0000FF
   5.8645881992339241E-004                   16 0x0000FF
   6.1390552797748648E-004                   16 0x0000FF
   9.2489125542816338E-004                    1 0xFF0000
   9.5576527990334889E-004                    1 0xFF0000
   9.8663930437853441E-004                    1 0xFF0000
   6.5286248924559340E-004                    8 0x00FF00
   6.8261742388377351E-004                    8 0x00FF00
   7.1237235852195406E-004                    8 0x00FF00
   6.1390552797748648E-004                   16 0x0000FF
   6.4135223603158011E-004                   16 0x0000FF
   6.6879894408567418E-004                   16 0x0000FF
   9.8663930437853441E-004                    4 0xFF0000
   1.0175133288537195E-003                    4 0xFF0000
   1.0483873533289050E-003                    4 0xFF0000
   7.1237235852195406E-004                   14 0x00FF00
   7.4212729316013417E-004                   14 0x00FF00
   7.7188222779831471E-004                   14 0x00FF00
   6.6879894408567418E-004                   16 0x0000FF
   6.9624565213976782E-004                   16 0x0000FF
   7.2369236019386189E-004                   16 0x0000FF
   1.0483873533289050E-003                    5 0xFF0000
   1.0792613778040905E-003                    5 0xFF0000
   1.1101354022792760E-003                    5 0xFF0000
   7.7188222779831471E-004                    6 0x00FF00
   8.0163716243649482E-004                    6 0x00FF00
   8.3139209707467536E-004                    6 0x00FF00
   7.2369236019386189E-004                    8 0x0000FF
   7.5113906824795552E-004                    8 0x0000FF
   7.7858577630204916E-004                    8 0x0000FF
   1.1101354022792760E-003                    1 0xFF0000
   1.1410094267544615E-003                    1 0xFF0000
   1.1718834512296466E-003                    1 0xFF0000
   8.3139209707467536E-004                    7 0x00FF00
   8.6114703171285547E-004                    7 0x00FF00
   8.9090196635103602E-004                    7 0x00FF00
   7.7858577630204916E-004                    9 0x0000FF
   8.0603248435614323E-004                    9 0x0000FF
   8.3347919241023687E-004                    9 0x0000FF
   1.1718834512296466E-003                    2 0xFF0000
   1.2027574757048321E-003                    2 0xFF0000
   1.2336315001800176E-003                    2 0xFF0000
   8.9090196635103602E-004                    1 0x00FF00
   9.2065690098921613E-004                    1 0x00FF00
   9.5041183562739667E-004                    1 0x00FF00
   8.3347919241023687E-004                   10 0x0000FF
   8.6092590046433094E-004                   10 0x0000FF
   8.8837260851842457E-004                   10 0x0000FF
   1.2336315001800176E-003                    2 0xFF0000
   1.2645055246552031E-003                    2 0xFF0000
   1.2953795491303882E-003                    2 0xFF0000
   9.5041183562739667E-004                    4 0x00FF00
   9.8016677026557678E-004                    4 0x00FF00
   1.0099217049037573E-003                    4 0x00FF00
   8.8837260851842457E-004                    7 0x0000FF
   9.1581931657251864E-004                    7 0x0000FF
   9.4326602462661228E-004                    7 0x0000FF
   1.2953795491303882E-003                    1 0xFF0000
   1.3262535736055737E-003                    1 0xFF0000
   1.3571275980807593E-003                    1 0xFF0000
   1.0099217049037573E-003                    1 0x00FF00
   1.0396766395419374E-003                    1 0x00FF00
   1.0694315741801180E-003                    1 0x00FF00
   9.4326602462661228E-004                    4 0x0000FF
   9.7071273268070635E-004                    4 0x0000FF
   9.9815944073479998E-004                    4 0x0000FF
   1.3571275980807593E-003                    1 0xFF0000
   1.3880016225559448E-003                    1 0xFF0000
   1.4188756470311298E-003                    1 0xFF0000
   1.0694315741801180E-003                    1 0x00FF00
   1.0991865088182981E-003                    1 0x00FF00
   1.1289414434564786E-003                    1 0x00FF00
   9.9815944073479998E-004                    4 0x0000FF
   1.0256061487888941E-003                    4 0x0000FF
   1.0530528568429877E-003                    4 0x0000FF
   1.4188756470311298E-003                    0 0xFF0000
   1.4497496715063154E-003                    0 0xFF0000
   1.4806236959815009E-003                    0 0xFF0000
   1.1289414434564786E-003                    3 0x00FF00
   1.1586963780946587E-003                    3 0x00FF00
   1.1884513127328393E-003                    3 0x00FF00
   1.0530528568429877E-003                    1 0x0000FF
   1.0804995648970818E-003                    1 0x0000FF
   1.1079462729511754E-003                    1 0x0000FF
   1.4806236959815009E-003                    0 0xFF0000
   1.5114977204566864E-003                    0 0xFF0000
   1.5423717449318719E-003                    0 0xFF0000
   1.1884513127328393E-003                    3 0x00FF00
   1.2182062473710194E-003                    3 0x00FF00
   1.2479611820091995E-003                    3 0x00FF00
   1.1079462729511754E-003                    0 0x0000FF
   1.1353929810052695E-003                    0 0x0000FF
   1.1628396890593631E-003                    0 0x0000FF
   1.5423717449318719E-003                    0 0xFF0000
   1.5732457694070570E-003                    0 0xFF0000
   1.6041197938822425E-003                    0 0xFF0000
   1.2479611820091995E-003                    3 0x00FF00
   1.2777161166473800E-003                    3 0x00FF00
   1.3074710512855602E-003                    3 0x00FF00
   1.1628396890593631E-003                    0 0x0000FF
   1.1902863971134567E-003                    0 0x0000FF
   1.2177331051675508E-003                    0 0x0000FF
   1.6041197938822425E-003                    1 0xFF0000
   1.6349938183574280E-003                    1 0xFF0000
   1.6658678428326135E-003                    1 0xFF0000
   1.3074710512855602E-003                    1 0x00FF00
   1.3372259859237407E-003                    1 0x00FF00
   1.3669809205619208E-003                    1 0x00FF00
   1.2177331051675508E-003                    2 0x0000FF
   1.2451798132216444E-003                    2 0x0000FF
   1.2726265212757385E-003                    2 0x0000FF
 e
